ms-trust-the-thrust.dialog-429,撞破它们。,text
ms-trust-the-thrust.dialog-430,在你的下方寻找剩余的气球。,text
ms-mixed-mission-medley.title,混合性任务,text
ms-mixed-mission-medley.description,这是之前所有入门任务的混合。,text
ms-mixed-mission-medley.shortDescription,来看看你是不是把学到的都记住了。,text
ms-mixed-mission-medley.dialog-409,来看看你学到了哪些。戴上视频眼镜吧。,text
ms-mixed-mission-medley.dialog-410,起飞并控制俯仰沿着这条路线飞行。边飞边把气球撞破。就这些。简单吧？,text
ms-mixed-mission-medley.dialog-411,准备就绪。,text
ms-mixed-mission-medley.dialog-412,你做得很好。干得不错。,text
ms-mixed-mission-medley.dialog-413,任务完成。,text
ms-mixed-mission-medley.dialog-414,你要去哪儿？回到这里。,text
ms-mixed-mission-medley.dialog-415,去撞破它们。,text
ms-mixed-mission-medley.dialog-416,当心。再试一次吧。,text
ms-mixed-mission-medley.dialog-417,这一个在你后面。将它撞破。,text
ms-mixed-mission-medley.dialog-418,"撞破这最后一个, 然后降落。",text
ms-wide-turns.title,大转弯,text
ms-wide-turns.description,学习并练习顺滑转弯。,text
ms-wide-turns.shortDescription,是时候来解决无人机竞速中最困难的事情之一：转弯。,text
ms-wide-turns.dialog-443,用左转弯撞破这一圈气球。,text
ms-wide-turns.dialog-444,准备就绪。,text
ms-wide-turns.dialog-445,"提示：转弯时要同时控制偏航和横滚, 这样才能顺滑连贯地转弯。",text
ms-wide-turns.dialog-446,做得很好。,text
ms-wide-turns.dialog-447,现在用右转撞破气球。,text
ms-wide-turns.dialog-448,任务完成。,text
ms-wide-turns.dialog-449,"转弯需要多多练习, 所以非常欢迎你到我这儿来, 再次挑战这项任务。",text
ms-wide-turns.dialog-450,现在是时候挑战两圈气球了。,text
ms-wide-turns.dialog-451,加油吧！,text
ms-wide-turns.dialog-452,任务完成。,text
ms-wide-turns.dialog-453,"转弯需要多多练习, 所以非常欢迎你到我这儿来, 再次挑战这项任务。",text
ms-wide-turns.dialog-454,你有些飞出范围了。再试一次吧。,text
ms-wide-turns.dialog-455,飞吧。,text
ms-wide-turns.dialog-456,俯仰有点过了。再试一次吧。,text
ms-flying-circus.title,飞行马戏团,text
ms-flying-circus.description,三环练习赛道。,text
ms-flying-circus.shortDescription,"你已经掌握了8字形飞行, 我们看看如何挑战三环赛道。",text
ms-flying-circus.dialog-354,"这条练习赛道可以帮助你强化刚刚学到的转弯技能。虽然这不是一场竞赛, 但试试看你能多快通过这条赛道。",text
ms-flying-circus.dialog-355,"如果你开始觉得困难了, 放慢速度, 直到你掌握了转弯动作。你现在唯一的竞争对手是你自己, 不妨公平点, 对吧？",text
ms-flying-circus.dialog-356,现在看你的了。,text
ms-flying-circus.dialog-357,现在看你的了。,text
ms-flying-circus.dialog-358,"看起来不错, 飞行员。
任务完成。",text
ms-flying-circus.dialog-359,看起来你已经进入了最佳状态。随时欢迎回来练习。,text
ms-flying-circus.dialog-360,你有些飞出范围了。再试一次吧。,text
ms-flying-circus.dialog-361,飞吧。,text
ms-flying-circus.dialog-362,俯仰有点过了。再试一次吧。,text
ms-snowman-run.title,雪人赛道,text
ms-snowman-run.description,"另一个三环练习赛道, 具有连续的急转弯。",text
ms-snowman-run.shortDescription,"你想堆雪人吗？不过你不能, 今天没有雪。但你可以在雪人赛道上练习。",text
ms-snowman-run.dialog-475,"这个练习赛道是为了让你急转弯时从容不迫。沿着前方的路线飞行, 尽你最大的努力。",text
ms-snowman-run.dialog-476,"在这条赛道飞行时, 转弯越来越急, 但在接近终点时会稍微平缓一点。不要担心, 这只是练习。",text
ms-snowman-run.dialog-477,"保持住, 尽你最大的努力。",text
ms-snowman-run.dialog-478,提示：记得同时控制偏航和横滚保持转弯顺滑。,text
ms-snowman-run.dialog-479,又一次相当平稳的飞行。,text
ms-snowman-run.dialog-480,任务完成。,text
ms-snowman-run.dialog-481,"较急的转弯需要慢慢适应, 但你肯定准备好了。一定要回来练习哦。",text
ms-snowman-run.dialog-482,你有些飞出范围了。再试一次吧。,text
ms-snowman-run.dialog-483,飞吧。,text
ms-snowman-run.dialog-484,俯仰有点过了。再试一次吧。,text
ms-slammin-slalom.title,障碍赛道,text
ms-slammin-slalom.description,使用障碍赛道进行转弯练习。,text
ms-slammin-slalom.shortDescription,"现在你已经进行了一些基本的转弯练习, 让我们来看看你如何应对这些障碍。",text
ms-slammin-slalom.dialog-508,这个赛道是为了让你使用刚刚学到的转弯技能。,text
ms-slammin-slalom.dialog-509,这个赛道是为了让你使用刚刚学到的转弯技能。,text
ms-slammin-slalom.dialog-510,做得好！,text
ms-slammin-slalom.dialog-511,干得好。下一步将更具挑战性。,text
ms-slammin-slalom.dialog-512,准备好了吗？,text
ms-slammin-slalom.dialog-513,飞得很好！,text
ms-slammin-slalom.dialog-514,任务完成。,text
ms-slammin-slalom.dialog-515,"那边没有障碍门, 回到这里",text
ms-slammin-slalom.dialog-516,小心！再试一次吧。,text
ms-flight-club.title,飞行俱乐部,text
ms-flight-club.description,飞行俱乐部的第一条规则就是紧握摇杆。,text
ms-flight-club.shortDescription,"在此任务中, 我们引入高度变化来练习油门控制。",text
ms-flight-club.dialog-322,"这个任务有一点曲折。虽然之前所有的练习都让你保持在相同的高度, 但是这个赛道中的一个环要比另外两个更高。",text
ms-flight-club.dialog-323,"较高的环和两个较低的环之间的高度差并不大, 但是你必须习惯在转弯的同时手动操控高度。这听起来很简单, 但它可能会在一开始给你带来一些麻烦。",text
ms-flight-club.dialog-324,"在这第一部分, 你将进行左转弯。你能做到的。",text
ms-flight-club.dialog-325,"在这第一部分, 你将进行左转弯。你能做到的。",text
ms-flight-club.dialog-326,做得不错。,text
ms-flight-club.dialog-327,"这一次, 你要进行右转弯了。",text
ms-flight-club.dialog-328,"你已经完成了左转弯。这对你来说应该没问题。集中注意力, 保持稳定。",text
ms-flight-club.dialog-329,你能做到的。,text
ms-flight-club.dialog-330,好的。飞得很好。,text
ms-flight-club.dialog-331,你很好地适应了高度变化。干得好。,text
ms-flight-club.dialog-332,任务完成。,text
ms-flight-club.dialog-333,"你一直在练习你的转弯，并且成果显著。继续坚持, 你将需要这些技巧来完成接下来的任务。",text
ms-flight-club.dialog-334,你有些飞出范围了。再试一次吧。,text
ms-flight-club.dialog-335,飞吧。,text
ms-flight-club.dialog-336,"俯仰有点过了, 再试一次吧。",text
ms-corsa-di-farfalla.title,蝴蝶航道,text
ms-corsa-di-farfalla.description,"一条像蝴蝶一样的赛道, 供飞手练习转弯。",text
ms-corsa-di-farfalla.shortDescription,"这是另一个帮助你练习转弯的赛道。此时, 你应该能够真正做到这一点。",text
ms-corsa-di-farfalla.dialog-272,"这个和刚才的有点像, 只是现在有四个环, 其中两个比其他的要低。",text
ms-corsa-di-farfalla.dialog-273,"我们要在高度变化中完成转弯训练。你上一个任务完成得不错, 一旦你掌握了窍门, 这个也没有太大区别。",text
ms-corsa-di-farfalla.dialog-274,第一部分进行左转弯。没什么是你应付不了的。,text
ms-corsa-di-farfalla.dialog-275,第一部分进行左转弯。没什么是你应付不了的。,text
ms-corsa-di-farfalla.dialog-276,做得不错！,text
ms-corsa-di-farfalla.dialog-277,这次进行右转弯。,text
ms-corsa-di-farfalla.dialog-278,"你比上次速度快，我非常满意。但是, 保持专注, 不要让高度的变化把你难倒了。",text
ms-corsa-di-farfalla.dialog-279,准备就绪。,text
ms-corsa-di-farfalla.dialog-280,开始。,text
ms-corsa-di-farfalla.dialog-281,一流的飞手。,text
ms-corsa-di-farfalla.dialog-282,"干得漂亮。这是相当难的一课, 在高度变化的同时保持在赛道中。坚持下去。",text
ms-corsa-di-farfalla.dialog-283,任务完成。,text
ms-corsa-di-farfalla.dialog-284,你有些飞出范围了。让我们再试一次。,text
ms-corsa-di-farfalla.dialog-285,飞吧。,text
ms-corsa-di-farfalla.dialog-286,"俯仰有点过了, 再试一次吧。",text
ms-second-slalom.title,第二障碍赛道,text
ms-second-slalom.description,一个马蹄形障碍赛道。,text
ms-second-slalom.shortDescription,让我们看看你如何应对曲线上的障碍。,text
ms-second-slalom.dialog-431,"根据你上个任务的完成情况, 这应该难不倒你的。",text
ms-second-slalom.dialog-432,"摇杆控制是关键。记住, 在转弯时保持方向, 无论转弯急与否, 都需要同时控制偏航和横滚。",text
ms-second-slalom.dialog-433,准备就绪。,text
ms-second-slalom.dialog-434,准备就绪。,text
ms-second-slalom.dialog-435,你做得很棒。,text
ms-second-slalom.dialog-436,非常流畅。让我们再把无人机飞回来。,text
ms-second-slalom.dialog-437,看看你能否在返回时比刚才飞得更快。,text
ms-second-slalom.dialog-438,准备好了吗？飞吧。,text
ms-second-slalom.dialog-439,飞得不错。,text
ms-second-slalom.dialog-440,任务完成。,text
ms-second-slalom.dialog-441,你有些飞出范围了。再试一次吧。,text
ms-second-slalom.dialog-442,"俯仰有点过了, 再试一次吧。",text
ms-dna-run.title,双螺旋赛道,text
ms-dna-run.description,一个双螺旋形的障碍赛道。,text
ms-dna-run.shortDescription,"你很轻松地处理了曲线障碍赛道, 我觉得你可以尝试更多的挑战。",text
ms-dna-run.dialog-287,"这个任务, 我们通过增加更紧的曲线路径和一些高度的变化来提高转弯的难度。",text
ms-dna-run.dialog-288,"可能需要花点时间适应, 但我觉得你没问题的。试试看你能多快完成这个赛道。",text
ms-dna-run.dialog-289,准备好。飞吧。,text
ms-dna-run.dialog-290,准备好。飞吧。,text
ms-dna-run.dialog-291,好的。,text
ms-dna-run.dialog-292,任务完成。,text
ms-dna-run.dialog-293,非常出色的飞手。我想你已经准备好迎接新的挑战了。下个任务见。,text
ms-dna-run.dialog-294,你有些飞出范围了。我们再试一次。,text
ms-dna-run.dialog-295,俯仰有点过了。再试一次吧。,text
ms-fly-r-squared.title,R形赛道,text
ms-fly-r-squared.description,一个有直角弯的封闭赛道。,text
ms-fly-r-squared.shortDescription,"在这里, 你将学会如何在急转弯时保持高度。",text
ms-fly-r-squared.dialog-337,这个赛道是为了让你开始急转弯训练。我们从90度左转弯开始。,text
ms-fly-r-squared.dialog-338,"飞过障碍门, 撞破在每个角落里的气球。让转弯的轨迹尽可能小, 同时保持你的动量。",text
ms-fly-r-squared.dialog-339,准备就绪。,text
ms-fly-r-squared.dialog-340,准备就绪。,text
ms-fly-r-squared.dialog-341,做得很好。,text
ms-fly-r-squared.dialog-342,这一次你将进行90度右转弯。,text
ms-fly-r-squared.dialog-343,"你在左转弯时做得很好, 试着在右转弯时做同样的动作。记住, 尽量减小转弯轨迹并保持动量。",text
ms-fly-r-squared.dialog-344,让我们开始吧。,text
ms-fly-r-squared.dialog-345,看起来不错。,text
ms-fly-r-squared.dialog-346,"对于这一部分, 你将从在赛道的左侧部分进行左转弯开始, 然后在右侧部分进行右转弯, 完成整个飞行路径。这一次, 让我们把速度提高一点。",text
ms-fly-r-squared.dialog-347,"你真的开始掌握急转弯的诀窍了。整个赛道有8个转弯, 并在中间有个转换, 这应该是对飞行技能的一个很好的测试。",text
ms-fly-r-squared.dialog-348,加油。,text
ms-fly-r-squared.dialog-349,了不起！你会成为一名出色的飞手。,text
ms-fly-r-squared.dialog-350,任务完成。,text
ms-fly-r-squared.dialog-351,那边没有障碍门。回到这里。,text
ms-fly-r-squared.dialog-352,"小心, 再试一次吧。",text
ms-the-square-route.title,直角路线,text
ms-the-square-route.description,"一个充满直角的赛道, 供飞手练习90度转弯。",text
ms-the-square-route.shortDescription,这条赛道是你刚刚练习的90度转弯的延伸。试着尽可能快地完成这些转弯。,text
ms-the-square-route.dialog-396,"和之前一样：沿着障碍门为你创造的路线, 尽可能快地完成它。尽量不要偏离太远, 因为如果那样, 你将不得不重来。",text
ms-the-square-route.dialog-397,"这条赛道同样会有高度的变化, 注意它会如何影响你的转弯。",text
ms-the-square-route.dialog-398,"与其他赛道一样, 这对你来说并不难。注意力保持专注。",text
ms-the-square-route.dialog-399,"与其他赛道一样, 这对你来说并不难。注意力保持专注。",text
ms-the-square-route.dialog-400,不错。,text
ms-the-square-route.dialog-401,你在上一部分做得很好。我们接着来。,text
ms-the-square-route.dialog-402,我很高兴看到你作为一名飞手所取得的进步。坚持下去。,text
ms-the-square-route.dialog-403,准备就绪。加油！,text
ms-the-square-route.dialog-404,"飞得真棒, 你简直是个王牌飞手！你证明了熟能生巧, 你应该为自己感到骄傲。",text
ms-the-square-route.dialog-405,任务完成。,text
ms-the-square-route.dialog-406,那边没有障碍门。回到这里。,text
ms-the-square-route.dialog-407,小心。再试一次吧。,text
ms-hour-glass.title,沙漏赛道,text
ms-hour-glass.description,这条赛道是为了让飞手练习45度转弯。,text
ms-hour-glass.shortDescription,这条赛道将通过45度转弯挑战你的急转弯技能。,text
ms-hour-glass.dialog-517,"目前来说, 你应该能够快速地完成赛道了, 但是如果你需要放慢速度, 那也没关系。但请记住, 在真正的赛道上可没有放慢速度一说。",text
ms-hour-glass.dialog-518,"这些转弯比以前更急, 但概念是一样的。记住, 转弯时要尽可能地靠近杆子, 别迷失了方向。",text
ms-hour-glass.dialog-519,准备就绪。,text
ms-hour-glass.dialog-520,记住同时控制偏航和横滚来完成急转弯。,text
ms-hour-glass.dialog-521,不错哦！,text
ms-hour-glass.dialog-522,这次你的飞行路线会出现一些起伏。,text
ms-hour-glass.dialog-523,"这样做会更有挑战性, 但通过练习, 你会适应的。",text
ms-hour-glass.dialog-524,准备好了吗？飞吧！,text
ms-hour-glass.dialog-525,记住同时控制偏航和横滚来完成急转弯。,text
ms-hour-glass.dialog-526,我怎么跟你说的?飞得不错。,text
ms-hour-glass.dialog-527,任务完成。,text
ms-hour-glass.dialog-528,"干得不错, 下个任务见。",text
ms-hour-glass.dialog-529,你有些飞出范围了。再试一次吧。,text
ms-hour-glass.dialog-530,"俯仰有点过了, 再试一次吧。",text
ms-star-road.title,星光大道,text
ms-star-road.description,这个星形赛道将用小于45度的急转弯挑战飞手的技能。,text
ms-star-road.shortDescription,"转弯的角度越来越急, 但你的飞行技术也越来越好。让我们看看你能完成得怎么样。",text
ms-star-road.dialog-497,"转弯越急, 对精准度的要求越高。",text
ms-star-road.dialog-498,"这个部分, 你将使用右转弯。靠近杆子, 集中注意力。",text
ms-star-road.dialog-499,记住同时控制偏航和横滚来完成急转弯。,text
ms-star-road.dialog-500,很好！,text
ms-star-road.dialog-501,这部分我们练习左转弯。,text
ms-star-road.dialog-502,保持住。摇杆控制和精准度将助你赢得比赛。,text
ms-star-road.dialog-503,记住同时控制偏航和横滚来完成急转弯。,text
ms-star-road.dialog-504,飞得很好！,text
ms-star-road.dialog-505,任务完成。,text
ms-star-road.dialog-506,你有些飞出范围了。再试一次吧。,text
ms-star-road.dialog-507,"俯仰有点过了, 再试一次吧。",text
ms-rising-sun.title,旭日东升,text
ms-rising-sun.description,这条赛道将以目前为止最急的转弯挑战飞手。,text
ms-rising-sun.shortDescription,"你所进行的练习都是为此而准备的, 最急的转弯。",text
ms-rising-sun.dialog-386,"这非常简单明了, 你只需要飞向每个出现的气球, 然后撞破它。",text
ms-rising-sun.dialog-387,这一次你会有一个时间限制。确保在时间耗尽之前撞破全部气球。加油吧。,text
ms-rising-sun.dialog-388,这一次你会有一个时间限制。确保在时间耗尽之前撞破全部气球。加油吧。,text
ms-rising-sun.dialog-389,哇！,text
ms-rising-sun.dialog-390,"上一部分你做得很好, 所以我把挑战难度提高了一点。",text
ms-rising-sun.dialog-391,没有什么是你不能应对的。让我们试一试。,text
ms-rising-sun.dialog-392,你真是个天才！,text
ms-rising-sun.dialog-393,任务完成。,text
ms-rising-sun.dialog-394,你有些飞出范围了。再试一次吧。,text
ms-rising-sun.dialog-395,"俯仰有点过了, 再试一次吧。",text
ms-zig-zag.title,Z字形赛道,text
ms-zig-zag.description,180度转弯练习。,text
ms-zig-zag.shortDescription,"这些转弯会非常难, 
但也非常有趣。",text
ms-zig-zag.dialog-485,"这个任务非常直接。穿过障碍门, 撞破气球, 折返, 穿过相同的障碍门, 找到下一组障碍门和气球, 然后重复之前的动作。",text
ms-zig-zag.dialog-486,"确保尽可能快地通过全部障碍门, 因为我们会计时。开始吧。",text
ms-zig-zag.dialog-487,你做得很好。让我们再来一次。,text
ms-zig-zag.dialog-488,看来你要飞得更快才行。再试一次。熟能生巧。,text
ms-zig-zag.dialog-489,准备就绪。,text
ms-zig-zag.dialog-490,飞吧。,text
ms-zig-zag.dialog-491,太棒了。,text
ms-zig-zag.dialog-492,任务完成。,text
ms-zig-zag.dialog-493,"现在你已经掌握了转弯的诀窍, 你已经为下一步的训练做好了准备。我得做些布置。一会儿见。",text
ms-zig-zag.dialog-494,看来你要飞得更快才行。再试一次。熟能生巧。,text
ms-zig-zag.dialog-495,你有些飞出范围了。让我们再试一次。,text
ms-zig-zag.dialog-496,"俯仰有点过了, 再试一次吧。",text
ms-a-flight-in-the-woods.title,树林飞行,text
ms-a-flight-in-the-woods.description,穿过树林的障碍赛道。,text
ms-a-flight-in-the-woods.shortDescription,这个任务需要你把所学到技能的全部运用上。,text
ms-a-flight-in-the-woods.dialog-263,你有4分钟的时间穿越障碍到达湖那里。,text
ms-a-flight-in-the-woods.dialog-264,"你已经练习了这么多, 想必这条赛道不会给你带来太大的麻烦。",text
ms-a-flight-in-the-woods.dialog-265,准备好了吗？飞吧！,text
ms-a-flight-in-the-woods.dialog-266,准备好了吗？飞吧！,text
ms-a-flight-in-the-woods.dialog-267,做得不错！,text
ms-a-flight-in-the-woods.dialog-268,任务完成。,text
ms-a-flight-in-the-woods.dialog-269,"时间到。你能做到的, 再试一次吧。",text
ms-a-flight-in-the-woods.dialog-270,你有些飞出范围了。让我们再试一次。,text
ms-a-flight-in-the-woods.dialog-271,"俯仰有点过了, 再试一次吧。",text
ms-back-to-basics.title,回归基础,text
ms-back-to-basics.description,欢迎来到进阶模式。,text
ms-back-to-basics.shortDescription,"是时候进行下一步了, 成为一名无人机竞速飞手。进阶模式意味着你将更全面地掌控你的无人机。同时也意味着一系列新的挑战。",text
ms-back-to-basics.dialog-568,这个任务将帮助你适应在进阶模式操控无人机。,text
ms-back-to-basics.dialog-569,进阶模式有两点变化：,text
ms-back-to-basics.dialog-570,"第一, 油门辅助功能关闭, 所以无人机无法在你不进行相应操作的情况下保持高度。",text
ms-back-to-basics.dialog-571,"第二, 稳定辅助功能也将关闭, 所以无人机无法在你不进行相应操作的情况下自动保持水平。",text
ms-back-to-basics.dialog-572,"把无人机带出去兜兜风, 试试几个基本的手动操作, 同时把我所说的牢牢记住。",text
ms-back-to-basics.dialog-573,"把无人机带出去兜兜风, 试试几个基本的手动操作, 同时把我所说的牢牢记住。",text
ms-back-to-basics.dialog-574,任务完成。,text
ms-back-to-basics.dialog-575,如果你已经完成飞行，长按A键提前结束任务。,text
ms-back-to-basics.dialog-576,任务完成。,text
ms-back-to-basics.dialog-577,"你的无人机翻了。当辅助功能关闭时, 你必须记得调整无人机保持水平。让我们回到那里再试一次。",text
ms-back-to-basics.dialog-578,"你飞得太远了, 让我们待在体育场内。",text
ms-flying-steady.title,"回归基础, 稳定飞行",text
ms-flying-steady.description,"在这个任务中我们将关注油门控制。这是所有FPV飞行的基础, 熟练掌握这个技术, 其他的自然会水到渠成。",text
ms-flying-steady.shortDescription,正如你所注意到的，油门控制在进阶/专业模式下需要投入更多的注意力。,text
ms-flying-steady.dialog-605,这个任务中你将练习悬停。起飞并保持高度。试着停留在距离起飞点的几英尺的范围之内。,text
ms-flying-steady.dialog-606,这个任务中你将练习悬停。起飞并保持高度。试着停留在距离起飞点的几英尺的范围之内。,text
ms-flying-steady.dialog-607,"很好, 现在让无人机飞得再高一点。",text
ms-flying-steady.dialog-608,做得不错！,text
ms-flying-steady.dialog-609,"你可以看到, 无论是让无人机在空中保持飞行, 还是在一个固定的位置保持稳定, 都需要付出一些努力。你做得很好。任务完成。",text
ms-flying-steady.dialog-610,"你的无人机翻了。当辅助功能关闭时, 你必须记得调整无人机保持水平。让我们回到那里再试一次。",text
ms-flying-steady.dialog-611,"你飞得有点远。
再试一次吧。",text
ms-flying-steady.dialog-612,"太高了, 再试一次吧。",text
ms-up-and-out.title,"回归基础, 向上和向前",text
ms-up-and-out.description,"好的, 让我们练习向前移动后的油门控制。保持微调是成为专业飞手的关键。你需要随时进行调整。",text
ms-up-and-out.shortDescription,"这次任务, 我们将强化那些油门技巧。",text
ms-up-and-out.dialog-735,按照我的指示去做。加大油门。,text
ms-up-and-out.dialog-736,按照我的指示去做。加大油门。,text
ms-up-and-out.dialog-737,飞得很好！,text
ms-up-and-out.dialog-738,太高了。,text
ms-up-and-out.dialog-739,"你飞得太远了。
再试一次吧。",text
ms-up-and-out.dialog-741,"爬升到出现气球的地方, 然后撞破它。保持那个高度, 直到下一个气球出现, 重复动作。正在进行计时。",text
ms-up-and-out.dialog-742,"干得漂亮, 任务完成。",text
ms-up-and-out.dialog-743,"太高了, 再试一次。",text
ms-up-and-out.dialog-744,"离地面太近了, 再来一次。",text
ms-up-and-out.dialog-745,你上下颠倒了！再试一次吧。,text
ms-up-and-out.dialog-746,"你飞得太远了。
再试一次吧。",text
ms-up-and-over.title,"回归基础, 向上和越过",text
ms-up-and-over.description,"我们继续对于控制的学习。在此任务中, 我们将练习横滚后的油门控制。记住, 顺滑的摇杆控制是关键。",text
ms-up-and-over.shortDescription,"这次任务, 我们将强化那些油门技巧。",text
ms-up-and-over.dialog-747,屏幕提示将引导你到你需要去的地方。,text
ms-up-and-over.dialog-748,屏幕提示将引导你到你需要去的地方。,text
ms-up-and-over.dialog-749,"和之前一样, 跟着屏幕提示。这次将计时。",text
ms-up-and-over.dialog-750,干得漂亮！任务完成。,text
ms-up-and-over.dialog-751,"你飞得太远了。
再试一次吧。",text
ms-up-and-over.dialog-752,你上下颠倒了！再试一次吧。,text
ms-up-and-over.dialog-753,"离地面太近了, 再试一次吧。",text
ms-like-a-record.title,"回归基础, 偏航",text
ms-like-a-record.description,"偏航, 和它在屏幕上的效果",text
ms-like-a-record.shortDescription,"在此任务中, 我们将在进阶模式下练习偏航。",text
ms-like-a-record.dialog-622,"由于无人机的摄像头是安装成有一定角度的, 因此当无人机俯仰的同时进行偏航操作, 该运动产生的效果就像摄像头在做U形运动。",text
ms-like-a-record.dialog-623,当你进行向右偏航时，我将无人机保持在原位。,text
ms-like-a-record.dialog-624,"好的。通常情况下, 飞行时你不会仅仅使用偏航。无人机竞速中的大部分动作都需要同时控制两根摇杆。",text
ms-like-a-record.dialog-625,"在转弯过程中让你的无人机保持水平, 需要同时控制两根摇杆。",text
ms-like-a-record.dialog-626,错了错了。,text
ms-like-a-record.dialog-627,进行向右偏航。,text
ms-like-a-record.dialog-628,"我将再次将无人机保持在原位, 但这次同时控制偏航和横滚, 使无人机保持相对水平。",text
ms-like-a-record.dialog-629,"非常好, 再来一次吧。",text
ms-like-a-record.dialog-630,任务完成。,text
ms-like-a-record.dialog-631,"我知道这并不简单, 但现在你完成了, 你能更好地处理这些情况了。进行下一个任务吧！",text
ms-back-it-up.title,"回归基础, 倒飞。",text
ms-back-it-up.description,练习向后俯仰。,text
ms-back-it-up.shortDescription,"这个任务将实实在在挑战你的技能。
准备练习向后俯仰。",text
ms-back-it-up.dialog-543,"我想让你在空中直接起飞, 然后向后俯仰。当你直接越过第一个目标时, 指示器会告诉你的。",text
ms-back-it-up.dialog-544,准备好了吗？飞吧！,text
ms-back-it-up.dialog-545,准备好了吗？飞吧！,text
ms-back-it-up.dialog-546,"太好了。再来一次, 然后降落。",text
ms-back-it-up.dialog-547,干得不错。俯仰向后本身就容易使人迷失方向，在进阶/专业模式下就更是如此。你会想要反复进行练习的。让我们再来一次！,text
ms-back-it-up.dialog-548,加油。,text
ms-back-it-up.dialog-549,任务完成。,text
ms-back-it-up.dialog-550,"你要去哪里？
再试一次吧。",text
ms-back-it-up.dialog-551,你上下颠倒了！再试一次吧。,text
ms-lets-mix-it-up.title,"回归基础, 混合练习",text
ms-lets-mix-it-up.description,之前任务的大混合。,text
ms-lets-mix-it-up.shortDescription,是时候把你所学的知识运用到测试中了。,text
ms-lets-mix-it-up.dialog-613,"起飞后, 向后俯仰并悬停, 然后跟着一个个出现的气球。如果没有气球再出现了, 那么保持你的位置, 直到下一个出现。",text
ms-lets-mix-it-up.dialog-614,祝你好运！飞吧！,text
ms-lets-mix-it-up.dialog-615,祝你好运！飞吧！,text
ms-lets-mix-it-up.dialog-616,很好！,text
ms-lets-mix-it-up.dialog-617,干得漂亮。任务完成。,text
ms-lets-mix-it-up.dialog-618,"这一部分和之前一样, 起飞, 向后俯仰并撞破气球, 然后跟着气球。",text
ms-lets-mix-it-up.dialog-619,计时中。,text
ms-lets-mix-it-up.dialog-620,你上下颠倒了！再试一次吧。,text
ms-lets-mix-it-up.dialog-621,"你要去哪里？
再试一次吧。",text
ms-around-the-bend.title,"回归基础, 转弯",text
ms-around-the-bend.description,"让我们绕过旗帜进行转弯。在此任务中, 你将进行大幅度的左右转弯。此处的关键是顺滑稳定的摇杆控制。",text
ms-around-the-bend.shortDescription,是时候练习转弯了。,text
ms-around-the-bend.dialog-531,是时候在进阶/专业模式下应对转弯了。跟随旗帜标出的路径，离它们尽可能近地完成转弯。,text
ms-around-the-bend.dialog-532,"这一开始可能会令人沮丧。在这里慢慢来是没有错的, 你可以随意练习。多练习有助于提升速度。出发吧。",text
ms-around-the-bend.dialog-533,"非常好, 现在我们试一下左转弯。",text
ms-around-the-bend.dialog-534,飞得不错！让我们加大难度。,text
ms-around-the-bend.dialog-535,"在这一部分, 我们飞一个S形路径。",text
ms-around-the-bend.dialog-536,很好！任务完成。从这里开始你将慢慢掌握转弯的技术。,text
ms-around-the-bend.dialog-537,靠得太近了。,text
ms-around-the-bend.dialog-538,"你飞得有点远, 再试一次吧。",text
ms-around-the-bend.dialog-539,再试一次。,text
ms-around-the-bend.dialog-540,你要去哪里？,text
ms-around-the-bend.dialog-541,沿着路径你将完成任务。,text
ms-around-the-bend.dialog-542,你要去哪里？,text
ms-circles-are-friends.title,"回归基础, 圆圈赛道是我们的好朋友",text
ms-circles-are-friends.description,这个任务要飞完整个圆形。,text
ms-circles-are-friends.shortDescription,"这个任务, 我们要去转弯飞一个整圈。",text
ms-circles-are-friends.dialog-591,"起飞并飞向你面前的障碍门, 然后按照旗帜创建的路径飞行。这个任务的目标就是尽快完成两圈飞行任务。",text
ms-circles-are-friends.dialog-592,"准备好了吗？ 当你穿越第一个障碍门时, 计时开始。",text
ms-circles-are-friends.dialog-593,"准备好了吗？ 当你穿越第一个障碍门时, 计时开始。",text
ms-circles-are-friends.dialog-594,真棒！让我们再来一次。,text
ms-circles-are-friends.dialog-595,任务完成。,text
ms-circles-are-friends.dialog-596,"太近了。
再试一次吧。",text
ms-circles-are-friends.dialog-597,试着靠近旗帜创建的路径。,text
ms-circles-are-friends.dialog-598,再试一次吧。,text
ms-build-a-snowman.title,"回归基础, 你想要堆个雪人吗？",text
ms-build-a-snowman.description,"我们真的很喜欢雪人, 所以我们又做了个和雪人相关的任务。保持摇杆的稳定, 并记得在转弯时同时控制两根摇杆。",text
ms-build-a-snowman.shortDescription,"这个很有趣。
让我们开始吧。",text
ms-build-a-snowman.dialog-579,"飞入赛道, 并右转通过第一个圆环, 然后通过其余的圆环。注意, 因为环形的大小不同, 你的转弯会变得越来越急。",text
ms-build-a-snowman.dialog-580,这是你以前没有做过的事情。 准备就绪。,text
ms-build-a-snowman.dialog-581,飞吧。,text
ms-build-a-snowman.dialog-582,飞吧。,text
ms-build-a-snowman.dialog-583,做得不错。,text
ms-build-a-snowman.dialog-584,"这个赛道是刚才的一个略小版本, 你将遵循相同的路径。转弯将会更急, 我们会为你计时。没什么是你做不到的。",text
ms-build-a-snowman.dialog-585,飞吧。,text
ms-build-a-snowman.dialog-586,"好极了, 和以前一样！",text
